# balticporter port map	schema=3	module=ashley-test	engine=balticporter/0.1.0-SNAPSHOT	sources=4763fb93c6d8686a	files=18	policy=49837be7aebf58cd
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest	shape
type	sge.ecs.PooledEngineTests$ComponentCounterListener	sge.ecs.PooledEngineTests$ComponentCounterListener	Ported	-		0		form=class parents=sge.ecs.signals.Listener primary=() primaryKind=unique-root primaryVis=public
type	sge.ecs.PooledEngineTests$MyPositionListener	sge.ecs.PooledEngineTests$MyPositionListener	Ported	-		0		companion=yes form=class parents=sge.ecs.EntityListener primary=() primaryKind=unique-root primaryVis=public statics=positionMapper
type	sge.ecs.PooledEngineTests$PoolableComponent	sge.ecs.PooledEngineTests$PoolableComponent	Ported	-		0		form=class parents=sge.ecs.Component,sge.utils.Pool$Poolable primary=() primaryKind=unique-root primaryVis=public
type	sge.ecs.PooledEngineTests$PooledComponentSpy	sge.ecs.PooledEngineTests$PooledComponentSpy	Ported	-		0		form=class parents=sge.ecs.Component,sge.utils.Pool$Poolable primary=() primaryKind=unique-root primaryVis=private[PooledEngineTests]
type	sge.ecs.PooledEngineTests$PositionComponent	sge.ecs.PooledEngineTests$PositionComponent	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=public
type	com.badlogic.ashley.core.SystemManagerTests	sge.ecs.SystemManagerTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=EntitySystemMock,EntitySystemMockA,EntitySystemMockB,SystemListenerSpy
type	sge.ecs.SystemManagerTests$EntitySystemMock	sge.ecs.SystemManagerTests$EntitySystemMock	Ported	-		0		companion=yes disambiguator=marker form=class parents=sge.ecs.EntitySystem primary=(Array,?) primaryKind=synthesised-primary primaryVis=protected secondaries=();(Array)
type	sge.ecs.SystemManagerTests$EntitySystemMockA	sge.ecs.SystemManagerTests$EntitySystemMockA	Ported	-		0		form=class parents=sge.ecs.SystemManagerTests$EntitySystemMock primary=() primaryKind=no-arg-root primaryVis=public secondaries=(Array)
type	sge.ecs.SystemManagerTests$EntitySystemMockB	sge.ecs.SystemManagerTests$EntitySystemMockB	Ported	-		0		form=class parents=sge.ecs.SystemManagerTests$EntitySystemMock primary=() primaryKind=no-arg-root primaryVis=public secondaries=(Array)
type	sge.ecs.SystemManagerTests$SystemListenerSpy	sge.ecs.SystemManagerTests$SystemListenerSpy	Ported	-		0		form=class parents=sge.ecs.SystemManager$SystemListener primary=() primaryKind=unique-root primaryVis=private[SystemManagerTests]
